Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,datetime,pollution_score,current_aqi_category,target_aqi_category,hour,day,month,weekday,is_weekend,hour_sin,hour_cos,month_sin,month_cos,temp_humidity_interaction,lag1_CO(GT),lag1_NMHC(GT),lag1_C6H6(GT),lag1_NOx(GT),lag1_NO2(GT),lag1_T,lag1_RH,lag1_AH
14/09/2004,07.00.00,,1540.0,,27.8,1498.0,,519.0,,2301.0,1657.0,22.0,58.3,1.5199,2004-09-14 07:00:00,0.8333333333333334,Severe,Severe,7,14,9,1,0,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,1282.6,,,9.6,,,21.3,59.4,1.4918
14/09/2004,08.00.00,,1513.0,,32.1,1601.0,,469.0,,2382.0,1743.0,23.2,55.4,1.5559,2004-09-14 08:00:00,0.8333333333333334,Severe,Severe,8,14,9,1,0,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,1285.28,,,27.8,,,22.0,58.3,1.5199
14/09/2004,09.00.00,,1409.0,,20.9,1322.0,,562.0,,2004.0,1601.0,26.5,50.2,1.713,2004-09-14 09:00:00,0.8397386337410571,Severe,Very Poor,9,14,9,1,0,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210297e-16,1330.3000000000002,,,32.1,,,23.2,55.4,1.5559
14/09/2004,10.00.00,,1219.0,,11.8,1042.0,,699.0,,1750.0,1253.0,29.0,45.5,1.7976,2004-09-14 10:00:00,0.5967243308219773,Very Poor,Very Poor,10,14,9,1,0,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,1319.5,,,20.9,,,26.5,50.2,1.713
14/09/2004,11.00.00,,1286.0,,15.8,1172.0,,644.0,,1870.0,1295.0,30.1,42.0,1.7602,2004-09-14 11:00:00,0.6995238339624504,Very Poor,Very Poor,11,14,9,1,0,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,1264.2,,,11.8,,,29.0,45.5,1.7976
14/09/2004,12.00.00,,1228.0,,15.8,1174.0,,668.0,,1788.0,1192.0,32.3,35.9,1.7067,2004-09-14 12:00:00,0.657763418865084,Very Poor,Very Poor,12,14,9,1,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,1159.57,,,15.8,,,30.1,42.0,1.7602
14/09/2004,13.00.00,,1140.0,,14.0,1117.0,,711.0,,1690.0,1046.0,33.2,33.8,1.69,2004-09-14 13:00:00,0.5712343806571459,Very Poor,Poor,13,14,9,1,0,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16,1122.16,,,15.8,,,32.3,35.9,1.7067
14/09/2004,14.00.00,,1052.0,,8.2,906.0,,832.0,,1516.0,803.0,34.0,33.6,1.7591,2004-09-14 14:00:00,0.4015033614908041,Poor,Very Poor,14,14,9,1,0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,1142.4,,,14.0,,,33.2,33.8,1.69
14/09/2004,15.00.00,,1282.0,,13.7,1107.0,,682.0,,1791.0,1116.0,29.9,45.6,1.8942,2004-09-14 15:00:00,0.630115439736913,Very Poor,Severe,15,14,9,1,0,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16,1363.44,,,8.2,,,34.0,33.6,1.7591
14/09/2004,16.00.00,,1378.0,,19.5,1282.0,,576.0,,2010.0,1347.0,27.7,53.7,1.967,2004-09-14 16:00:00,0.7826150204415567,Severe,Severe,16,14,9,1,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,1487.49,,,13.7,,,29.9,45.6,1.8942
14/09/2004,17.00.00,,1506.0,,26.7,1471.0,,518.0,,2200.0,1530.0,28.0,52.7,1.9604,2004-09-14 17:00:00,0.8239234449760766,Severe,Severe,17,14,9,1,0,-0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,1475.6000000000001,,,19.5,,,27.7,53.7,1.967
14/09/2004,18.00.00,,1310.0,,18.7,1259.0,,620.0,,1926.0,1240.0,28.6,48.2,1.8616,2004-09-14 18:00:00,0.744088147285115,Severe,Very Poor,18,14,9,1,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1378.5200000000002,,,26.7,,,28.0,52.7,1.9604
14/09/2004,19.00.00,,1204.0,,13.9,1114.0,,686.0,,1807.0,1092.0,24.8,61.6,1.9067,2004-09-14 19:00:00,0.6106516756113939,Very Poor,Moderate,19,14,9,1,0,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210297e-16,1527.68,,,18.7,,,28.6,48.2,1.8616
14/09/2004,20.00.00,,1071.0,,6.7,842.0,,873.0,,1575.0,740.0,20.3,77.2,1.8204,2004-09-14 20:00:00,0.38938406073341714,Moderate,Moderate,20,14,9,1,0,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,1567.16,,,13.9,,,24.8,61.6,1.9067
14/09/2004,21.00.00,,967.0,,4.2,719.0,,980.0,,1490.0,670.0,19.7,82.5,1.8674,2004-09-14 21:00:00,0.3072614250935496,Moderate,Satisfactory,21,14,9,1,0,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210297e-16,1625.25,,,6.7,,,20.3,77.2,1.8204
14/09/2004,22.00.00,,947.0,,3.6,689.0,,1009.0,,1454.0,640.0,20.6,78.8,1.8885,2004-09-14 22:00:00,0.284843243591611,Satisfactory,Moderate,22,14,9,1,0,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,1623.28,,,4.2,,,19.7,82.5,1.8674
14/09/2004,23.00.00,,1011.0,,4.4,734.0,,967.0,,1497.0,918.0,19.2,87.2,1.9195,2004-09-14 23:00:00,0.3632035436117298,Moderate,Moderate,23,14,9,1,0,-0.25881904510252157,0.9659258262890681,-1.0,-1.8369701987210297e-16,1674.24,,,3.6,,,20.6,78.8,1.8885
15/09/2004,00.00.00,,971.0,,4.2,722.0,,949.0,,1472.0,804.0,20.5,81.5,1.936,2004-09-15 00:00:00,0.31890781496308573,Moderate,Satisfactory,0,15,9,2,0,0.0,1.0,-1.0,-1.8369701987210297e-16,1670.75,,,4.4,,,19.2,87.2,1.9195
15/09/2004,01.00.00,,886.0,,2.6,627.0,,1082.0,,1405.0,694.0,21.4,74.0,1.8683,2004-09-15 01:00:00,0.26157738301271954,Satisfactory,Satisfactory,1,15,9,2,0,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,1583.6,,,4.2,,,20.5,81.5,1.936
15/09/2004,02.00.00,,908.0,,3.1,657.0,,1013.0,,1460.0,796.0,20.5,78.2,1.8678,2004-09-15 02:00:00,0.28784752085492565,Satisfactory,Satisfactory,2,15,9,2,0,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,1603.1000000000001,,,2.6,,,21.4,74.0,1.8683
15/09/2004,03.00.00,,901.0,,3.0,652.0,,1013.0,,1468.0,804.0,20.7,77.8,1.8764,2004-09-15 03:00:00,0.28635597306776006,Satisfactory,Moderate,3,15,9,2,0,0.7071067811865476,0.7071067811865476,-1.0,-1.8369701987210297e-16,1610.4599999999998,,,3.1,,,20.5,78.2,1.8678
15/09/2004,04.00.00,,915.0,,3.4,674.0,,970.0,,1481.0,829.0,20.5,78.0,1.8636,2004-09-15 04:00:00,0.2943955525630117,Moderate,Moderate,4,15,9,2,0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,1599.0,,,3.0,,,20.7,77.8,1.8764
15/09/2004,05.00.00,,940.0,,4.0,712.0,,961.0,,1499.0,848.0,20.6,76.2,1.8272,2004-09-15 05:00:00,0.3205765750933481,Moderate,Poor,5,15,9,2,0,0.9659258262890683,0.25881904510252074,-1.0,-1.8369701987210297e-16,1569.7200000000003,,,3.4,,,20.5,78.0,1.8636
15/09/2004,06.00.00,,1048.0,,7.8,891.0,,791.0,,1654.0,992.0,20.1,77.4,1.802,2004-09-15 06:00:00,0.4373075119874122,Poor,Very Poor,6,15,9,2,0,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,1555.7400000000002,,,4.0,,,20.6,76.2,1.8272
15/09/2004,07.00.00,,1298.0,,16.1,1181.0,,644.0,,1962.0,1256.0,20.9,73.3,1.787,2004-09-15 07:00:00,0.7062631661132857,Very Poor,Severe,7,15,9,2,0,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,1531.9699999999998,,,7.8,,,20.1,77.4,1.802
15/09/2004,08.00.00,,1487.0,,27.6,1493.0,,492.0,,2345.0,1598.0,21.2,72.3,1.8007,2004-09-15 08:00:00,0.8333333333333334,Severe,Severe,8,15,9,2,0,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,1532.76,,,16.1,,,20.9,73.3,1.787
15/09/2004,09.00.00,,1327.0,,17.8,1233.0,,582.0,,1968.0,1403.0,22.5,68.9,1.8511,2004-09-15 09:00:00,0.7501783410749515,Severe,Severe,9,15,9,2,0,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210297e-16,1550.2500000000002,,,27.6,,,21.2,72.3,1.8007
15/09/2004,10.00.00,,1363.0,,18.5,1255.0,,573.0,,1989.0,1497.0,23.7,64.5,1.8682,2004-09-15 10:00:00,0.785352911039937,Severe,Severe,10,15,9,2,0,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,1528.6499999999999,,,17.8,,,22.5,68.9,1.8511
15/09/2004,11.00.00,,1393.0,,21.6,1340.0,,529.0,,2080.0,1500.0,23.2,68.4,1.9243,2004-09-15 11:00:00,0.8137816131237184,Severe,Severe,11,15,9,2,0,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,1586.88,,,18.5,,,23.7,64.5,1.8682
15/09/2004,12.00.00,,1361.0,,21.0,1324.0,,540.0,,2044.0,1549.0,23.5,69.2,1.9776,2004-09-15 12:00:00,0.8131498015489598,Severe,Severe,12,15,9,2,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,1626.2,,,21.6,,,23.2,68.4,1.9243
15/09/2004,13.00.00,,1289.0,,17.2,1217.0,,599.0,,1975.0,1374.0,24.1,65.5,1.9371,2004-09-15 13:00:00,0.7293213046817995,Severe,Very Poor,13,15,9,2,0,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16,1578.5500000000002,,,21.0,,,23.5,69.2,1.9776
15/09/2004,14.00.00,,1265.0,,16.1,1184.0,,619.0,,1930.0,1270.0,24.2,65.6,1.9501,2004-09-15 14:00:00,0.6926711074220581,Very Poor,Severe,14,15,9,2,0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,1587.5199999999998,,,17.2,,,24.1,65.5,1.9371
15/09/2004,15.00.00,,1339.0,,18.6,1257.0,,579.0,,2031.0,1360.0,24.6,63.9,1.9459,2004-09-15 15:00:00,0.759397013984141,Severe,Severe,15,15,9,2,0,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16,1571.94,,,16.1,,,24.2,65.6,1.9501
15/09/2004,16.00.00,,1269.0,,17.2,1215.0,,608.0,,1939.0,1296.0,26.3,56.5,1.9018,2004-09-15 16:00:00,0.7128667943112433,Severe,Very Poor,16,15,9,2,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,1485.95,,,18.6,,,24.6,63.9,1.9459
15/09/2004,17.00.00,3.3,1299.0,,17.3,1220.0,341.0,624.0,112.0,1929.0,1319.0,26.9,53.1,1.8557,2004-09-15 17:00:00,0.690325239363293,Very Poor,Severe,17,15,9,2,0,-0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,1428.3899999999999,,,17.2,,,26.3,56.5,1.9018
15/09/2004,18.00.00,6.1,1546.0,,28.6,1519.0,622.0,493.0,170.0,2265.0,1649.0,26.5,50.8,1.7334,2004-09-15 18:00:00,0.8816621499548329,Severe,Severe,18,15,9,2,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1346.1999999999998,3.3,,17.3,341.0,112.0,26.9,53.1,1.8557
15/09/2004,19.00.00,6.7,1571.0,,31.8,1593.0,615.0,469.0,173.0,2409.0,1686.0,25.1,55.8,1.7511,2004-09-15 19:00:00,0.8843721770551038,Severe,Severe,19,15,9,2,0,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210297e-16,1400.58,6.1,,28.6,622.0,170.0,26.5,50.8,1.7334
15/09/2004,20.00.00,4.4,1312.0,,20.1,1299.0,443.0,580.0,135.0,2016.0,1380.0,23.9,58.9,1.7276,2004-09-15 20:00:00,0.791003439284923,Severe,Poor,20,15,9,2,0,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,1407.7099999999998,6.7,,31.8,615.0,173.0,25.1,55.8,1.7511
15/09/2004,21.00.00,1.9,1074.0,,9.2,946.0,219.0,767.0,93.0,1635.0,1079.0,23.1,62.8,1.7562,2004-09-15 21:00:00,0.4301158897637908,Poor,Poor,21,15,9,2,0,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210297e-16,1450.68,4.4,,20.1,443.0,135.0,23.9,58.9,1.7276
15/09/2004,22.00.00,1.8,1127.0,,10.3,989.0,203.0,752.0,74.0,1724.0,1096.0,22.1,67.3,1.7671,2004-09-15 22:00:00,0.4404758409839398,Poor,Moderate,22,15,9,2,0,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,1487.33,1.9,,9.2,219.0,93.0,23.1,62.8,1.7562
15/09/2004,23.00.00,1.5,1040.0,,8.6,923.0,165.0,769.0,69.0,1640.0,1049.0,22.1,66.5,1.7441,2004-09-15 23:00:00,0.36708578373752804,Moderate,Poor,23,15,9,2,0,-0.25881904510252157,0.9659258262890681,-1.0,-1.8369701987210297e-16,1469.65,1.8,,10.3,203.0,74.0,22.1,67.3,1.7671
16/09/2004,00.00.00,1.6,1060.0,,8.6,925.0,339.0,772.0,109.0,1649.0,1161.0,21.1,70.1,1.7366,2004-09-16 00:00:00,0.46360719076483003,Poor,Satisfactory,0,16,9,3,0,0.0,1.0,-1.0,-1.8369701987210297e-16,1479.11,1.5,,8.6,165.0,69.0,22.1,66.5,1.7441
16/09/2004,01.00.00,0.8,911.0,,4.8,753.0,103.0,934.0,55.0,1496.0,865.0,21.9,67.1,1.7394,2004-09-16 01:00:00,0.23384729711325314,Satisfactory,Good,1,16,9,3,0,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,1469.4899999999998,1.6,,8.6,339.0,109.0,21.1,70.1,1.7366
16/09/2004,02.00.00,0.5,853.0,,2.6,623.0,74.0,1107.0,49.0,1421.0,768.0,21.7,67.4,1.7262,2004-09-16 02:00:00,0.18625185606920716,Good,Satisfactory,2,16,9,3,0,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,1462.5800000000002,0.8,,4.8,103.0,55.0,21.9,67.1,1.7394
16/09/2004,03.00.00,0.7,915.0,,4.3,725.0,,962.0,,1485.0,845.0,20.2,73.8,1.7229,2004-09-16 03:00:00,0.2752178410943532,Satisfactory,Satisfactory,3,16,9,3,0,0.7071067811865476,0.7071067811865476,-1.0,-1.8369701987210297e-16,1490.76,0.5,,2.6,74.0,49.0,21.7,67.4,1.7262
16/09/2004,04.00.00,0.6,897.0,,4.5,738.0,72.0,936.0,42.0,1471.0,843.0,19.1,76.0,1.6668,2004-09-16 04:00:00,0.2083738028515656,Satisfactory,Moderate,4,16,9,3,0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,1451.6000000000001,0.7,,4.3,,,20.2,73.8,1.7229
16/09/2004,05.00.00,0.9,976.0,,6.6,840.0,180.0,844.0,50.0,1562.0,964.0,19.4,75.4,1.6802,2004-09-16 05:00:00,0.2950801118665972,Moderate,Poor,5,16,9,3,0,0.9659258262890683,0.25881904510252074,-1.0,-1.8369701987210297e-16,1462.76,0.6,,4.5,72.0,42.0,19.1,76.0,1.6668
16/09/2004,06.00.00,1.4,1066.0,,10.1,982.0,239.0,740.0,53.0,1699.0,1065.0,19.7,74.4,1.6829,2004-09-16 06:00:00,0.39577417828600797,Poor,Severe,6,16,9,3,0,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,1465.68,0.9,,6.6,180.0,50.0,19.4,75.4,1.6802
16/09/2004,07.00.00,4.2,1435.0,,23.4,1387.0,664.0,544.0,86.0,2140.0,1467.0,19.9,74.3,1.7083,2004-09-16 07:00:00,0.794245575547149,Severe,Severe,7,16,9,3,0,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,1478.57,1.4,,10.1,239.0,53.0,19.7,74.4,1.6829
16/09/2004,08.00.00,4.1,1420.0,,25.0,1430.0,525.0,512.0,81.0,2194.0,1510.0,20.4,72.8,1.7198,2004-09-16 08:00:00,0.7885652766687253,Severe,Severe,8,16,9,3,0,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,1485.12,4.2,,23.4,664.0,86.0,19.9,74.3,1.7083
16/09/2004,09.00.00,3.6,1365.0,,21.6,1341.0,543.0,549.0,96.0,2033.0,1518.0,21.6,67.7,1.7254,2004-09-16 09:00:00,0.784372856136929,Severe,Very Poor,9,16,9,3,0,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210297e-16,1462.3200000000002,4.1,,25.0,525.0,81.0,20.4,72.8,1.7198
16/09/2004,10.00.00,2.5,1171.0,,13.0,1083.0,390.0,695.0,96.0,1758.0,1276.0,22.9,59.1,1.633,2004-09-16 10:00:00,0.5787345326994691,Very Poor,Moderate,10,16,9,3,0,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,1353.3899999999999,3.6,,21.6,543.0,96.0,21.6,67.7,1.7254
16/09/2004,11.00.00,1.3,982.0,,6.8,850.0,217.0,888.0,79.0,1505.0,873.0,18.7,73.1,1.5608,2004-09-16 11:00:00,0.333150561990385,Moderate,Poor,11,16,9,3,0,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,1366.9699999999998,2.5,,13.0,390.0,96.0,22.9,59.1,1.633
16/09/2004,12.00.00,1.7,1021.0,,10.0,979.0,248.0,798.0,95.0,1580.0,958.0,21.1,58.3,1.4444,2004-09-16 12:00:00,0.4179345654099189,Poor,Poor,12,16,9,3,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,1230.13,1.3,,6.8,217.0,79.0,18.7,73.1,1.5608
16/09/2004,13.00.00,2.1,1044.0,,11.7,1039.0,333.0,771.0,127.0,1609.0,1076.0,23.3,47.1,1.3281,2004-09-16 13:00:00,0.5148952041729579,Poor,Poor,13,16,9,3,0,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16,1097.43,1.7,,10.0,248.0,95.0,21.1,58.3,1.4444
16/09/2004,14.00.00,1.7,1005.0,,9.8,972.0,279.0,834.0,102.0,1514.0,952.0,22.9,47.9,1.3208,2004-09-16 14:00:00,0.42348341359981717,Poor,Poor,14,16,9,3,0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,1096.9099999999999,2.1,,11.7,333.0,127.0,23.3,47.1,1.3281
16/09/2004,15.00.00,1.9,1021.0,,10.2,985.0,339.0,816.0,107.0,1524.0,977.0,23.3,46.2,1.301,2004-09-16 15:00:00,0.45634922960119834,Poor,Poor,15,16,9,3,0,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16,1076.46,1.7,,9.8,279.0,102.0,22.9,47.9,1.3208
16/09/2004,16.00.00,2.3,1064.0,,12.0,1048.0,315.0,772.0,110.0,1574.0,1059.0,23.7,45.4,1.315,2004-09-16 16:00:00,0.5032092352894506,Poor,Very Poor,16,16,9,3,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,1075.98,1.9,,10.2,339.0,107.0,23.3,46.2,1.301
16/09/2004,17.00.00,3.3,1167.0,,17.7,1231.0,365.0,659.0,124.0,1745.0,1199.0,23.8,46.1,1.3373,2004-09-16 17:00:00,0.6600123608379235,Very Poor,Very Poor,17,16,9,3,0,-0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,1097.18,2.3,,12.0,315.0,110.0,23.7,45.4,1.315
16/09/2004,18.00.00,3.5,1167.0,,18.8,1263.0,338.0,640.0,113.0,1790.0,1212.0,23.0,49.3,1.3689,2004-09-16 18:00:00,0.6658229498803512,Very Poor,Very Poor,18,16,9,3,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1133.8999999999999,3.3,,17.7,365.0,124.0,23.8,46.1,1.3373
16/09/2004,19.00.00,3.6,1164.0,,17.6,1227.0,318.0,658.0,104.0,1800.0,1193.0,21.9,53.1,1.3787,2004-09-16 19:00:00,0.6448650867838581,Very Poor,Very Poor,19,16,9,3,0,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210297e-16,1162.8899999999999,3.5,,18.8,338.0,113.0,23.0,49.3,1.3689
16/09/2004,20.00.00,2.9,1092.0,,13.8,1110.0,302.0,725.0,117.0,1641.0,1105.0,21.3,54.8,1.3742,2004-09-16 20:00:00,0.5570925914110785,Very Poor,Poor,20,16,9,3,0,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,1167.24,3.6,,17.6,318.0,104.0,21.9,53.1,1.3787
16/09/2004,21.00.00,2.0,997.0,,9.4,955.0,214.0,845.0,94.0,1528.0,926.0,21.2,55.2,1.3699,2004-09-16 21:00:00,0.40515704470134056,Poor,Poor,21,16,9,3,0,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210297e-16,1170.24,2.9,,13.8,302.0,117.0,21.3,54.8,1.3742
16/09/2004,22.00.00,1.9,966.0,,9.6,964.0,,858.0,,1560.0,1231.0,21.4,54.8,1.3813,2004-09-16 22:00:00,0.46998261299216815,Poor,Poor,22,16,9,3,0,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,1172.7199999999998,2.0,,9.4,214.0,94.0,21.2,55.2,1.3699
16/09/2004,23.00.00,1.5,969.0,,8.5,922.0,,906.0,,1488.0,995.0,20.8,57.2,1.3925,2004-09-16 23:00:00,0.404371831761126,Poor,Poor,23,16,9,3,0,-0.25881904510252157,0.9659258262890681,-1.0,-1.8369701987210297e-16,1189.76,1.9,,9.6,,,21.4,54.8,1.3813
17/09/2004,00.00.00,1.1,944.0,,10.7,1005.0,363.0,874.0,109.0,1633.0,1094.0,21.3,55.8,1.3974,2004-09-17 00:00:00,0.4654283404753403,Poor,Satisfactory,0,17,9,4,0,0.0,1.0,-1.0,-1.8369701987210297e-16,1188.54,1.5,,8.5,,,20.8,57.2,1.3925
17/09/2004,01.00.00,0.8,834.0,,6.1,817.0,178.0,1022.0,72.0,1408.0,774.0,21.4,52.1,1.3125,2004-09-17 01:00:00,0.2681129115583085,Satisfactory,Good,1,17,9,4,0,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,1114.94,1.1,,10.7,363.0,109.0,21.3,55.8,1.3974
17/09/2004,02.00.00,0.5,796.0,,3.2,667.0,55.0,1162.0,40.0,1295.0,558.0,20.6,56.6,1.3583,2004-09-17 02:00:00,0.1633199036784393,Good,Good,2,17,9,4,0,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,1165.96,0.8,,6.1,178.0,72.0,21.4,52.1,1.3125
17/09/2004,03.00.00,0.4,777.0,,2.0,585.0,,1305.0,,1266.0,510.0,20.0,59.1,1.3694,2004-09-17 03:00:00,0.18712715855572998,Good,Good,3,17,9,4,0,0.7071067811865476,0.7071067811865476,-1.0,-1.8369701987210297e-16,1182.0,0.5,,3.2,55.0,40.0,20.6,56.6,1.3583
17/09/2004,04.00.00,0.3,752.0,,1.2,521.0,32.0,1451.0,23.0,1247.0,471.0,19.7,61.9,1.4017,2004-09-17 04:00:00,0.14322344322344321,Good,Good,4,17,9,4,0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,1219.4299999999998,0.4,,2.0,,,20.0,59.1,1.3694
17/09/2004,05.00.00,0.3,755.0,,1.3,528.0,35.0,1472.0,24.0,1234.0,471.0,19.6,59.1,1.3346,2004-09-17 05:00:00,0.14163614163614163,Good,Good,5,17,9,4,0,0.9659258262890683,0.25881904510252074,-1.0,-1.8369701987210297e-16,1158.3600000000001,0.3,,1.2,32.0,23.0,19.7,61.9,1.4017
17/09/2004,06.00.00,0.5,800.0,,2.2,598.0,84.0,1336.0,41.0,1278.0,529.0,19.8,56.7,1.2941,2004-09-17 06:00:00,0.15402370880985952,Good,Very Poor,6,17,9,4,0,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,1122.66,0.3,,1.3,35.0,24.0,19.6,59.1,1.3346
17/09/2004,07.00.00,2.4,1147.0,,14.6,1136.0,456.0,737.0,99.0,1708.0,1114.0,20.2,55.6,1.3043,2004-09-17 07:00:00,0.591212118884169,Very Poor,Poor,7,17,9,4,0,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,1123.12,0.5,,2.2,84.0,41.0,19.8,56.7,1.2941
17/09/2004,08.00.00,2.2,1036.0,,9.7,965.0,342.0,854.0,91.0,1544.0,987.0,19.7,57.8,1.3112,2004-09-17 08:00:00,0.45904516818741226,Poor,Moderate,8,17,9,4,0,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,1138.6599999999999,2.4,,14.6,456.0,99.0,20.2,55.6,1.3043
17/09/2004,09.00.00,1.4,926.0,,6.7,845.0,239.0,979.0,81.0,1398.0,851.0,20.2,53.1,1.2442,2004-09-17 09:00:00,0.33149704754360154,Moderate,Moderate,9,17,9,4,0,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210297e-16,1072.62,2.2,,9.7,342.0,91.0,19.7,57.8,1.3112
17/09/2004,10.00.00,1.6,961.0,,7.6,881.0,337.0,932.0,95.0,1417.0,901.0,22.0,47.0,1.2259,2004-09-17 10:00:00,0.39025452544122446,Moderate,Poor,10,17,9,4,0,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,1034.0,1.4,,6.7,239.0,81.0,20.2,53.1,1.2442
17/09/2004,11.00.00,1.6,951.0,,8.6,926.0,351.0,902.0,113.0,1460.0,949.0,23.5,41.6,1.1884,2004-09-17 11:00:00,0.42618786017250865,Poor,Moderate,11,17,9,4,0,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,977.6,1.6,,7.6,337.0,95.0,22.0,47.0,1.2259
17/09/2004,12.00.00,1.6,962.0,,9.0,940.0,209.0,889.0,89.0,1441.0,855.0,22.8,41.8,1.1417,2004-09-17 12:00:00,0.36466926916691667,Moderate,Poor,12,17,9,4,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,953.04,1.6,,8.6,351.0,113.0,23.5,41.6,1.1884
17/09/2004,13.00.00,2.1,1004.0,,10.7,1004.0,257.0,832.0,88.0,1490.0,911.0,23.4,40.4,1.15,2004-09-17 13:00:00,0.4215027890161453,Poor,Satisfactory,13,17,9,4,0,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16,945.3599999999999,1.6,,9.0,209.0,89.0,22.8,41.8,1.1417
17/09/2004,14.00.00,1.1,893.0,,6.3,828.0,169.0,988.0,81.0,1357.0,672.0,23.2,42.8,1.2017,2004-09-17 14:00:00,0.2719155520876057,Satisfactory,Moderate,14,17,9,4,0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,992.9599999999999,2.1,,10.7,257.0,88.0,23.4,40.4,1.15
